Marca temporal,ID Único,Edad:,Género:,Nivel socioeconómico:,Grado de estudios:,"Si tu nivel de estudios es licenciatura, selecciona la carrera a la que perteneces (solo si eres FCC-BUAP):","Si tu nivel de estudios es licenciatura, selecciona el semestre al que perteneces:",Actualmente te encuentras:,Si actualmente trabajas. ¿En qué área trabajas?,Estado de origen:,Municipio de origen:,1.  Recuerda un momento en el que lograste algo que realmente deseabas. ¿Cómo fue la experiencia y qué impacto tuvo en tu vida? ,2. Describe una ocasión en la que alguien hizo algo especial o inesperado por ti y te hizo sentir bien. ¿Cómo reaccionaste? ,3. Piensa en una ocasión en la que perdiste algo o a alguien importante para ti. ¿Cómo viviste ese momento y qué cambió después de ello? ,4. Recuerda un día en el que sentiste que todo te salía mal. ¿Qué sucedió y cómo te sentiste al respecto? ,5. Describe una situación en la que experimentaste algo que te resultó desagradable y quisiste evitar. ¿Cómo fue ese momento? ,6. Recuerda una ocasión en la que viste o viviste algo que te pareció totalmente inaceptable. ¿Cómo reaccionaste y qué pensaste al respecto? ,7. Piensa en un momento en el que sentiste que alguien fue injusto contigo. ¿Qué ocurrió y cómo reaccionaste? ,8. Describe una ocasión en la que te sentiste frustrado(a) porque no tomaron en cuenta tu opinión o esfuerzo. ¿Cómo reaccionaste ante esta situación y cómo la manejaste? ,9. Recuerda una ocasión en la que tuviste que enfrentarte a algo incierto o desconocido. ¿Cómo fue la experiencia y qué sentiste en ese momento? ,10. Describe un evento en el que sentiste que algo estaba fuera de tu control y no sabías qué hacer. ¿Cómo reaccionaste y qué pasó después? ,11. Piensa en un momento en el que ocurrió algo totalmente inesperado en tu vida. ¿Cómo fue y qué pasó después? ,12. Recuerda una ocasión en la que recibiste una noticia o viviste un evento que nunca imaginaste. ¿Cómo reaccionaste y qué impacto tuvo en ti?,Universidad a la que pertecenes:,"Si estudias en otra universidad o en una carrera diferente, por favor indica qué carrera estás cursando:"
3/16/2025 10:17:33,4PJQ18H6,22,Masculino,Medio,Bachillerato,Licenciatura en Ciencias de la Computación,8,Ambos,"Comercio y ventas - Vendedores, gerentes de tienda, representantes de atención al cliente, etc.",Puebla,San Martín Tex Pue,Me sentí completo pero a la vez ambicioso por conseguir cada vez mas ,Satisfecho por saber que a esa persona sabe lo que me gusta ,Me bloqueó por días pero luego se supera ,Mantuve la calma y simplemente seguí adelante ,Prefiero dejarlos atrás ,"Si está dentro de mis manos intervenir para bien, de lo contrario mantenerme al margen",Intervenir y obtener respuestas ,"Me quedé callado, no me gusta opinar donde no me necesitan",Me sentía seguro de descubrir algo nuevo,"Nada, dejarlo atrás y continuar ","Depende de la situación, sea positiva o negativa hago algo al respecto ",Igual depende de si es algo negativo o positivo mantengo la calma o me aviento al ruedo ,Benemérita Universidad Autónoma de Puebla,
3/16/2025 11:54:10,INZKFFF7,21,Femenino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,8,Estudiando,Desempleo - Para quienes actualmente no están trabajando.,Puebla,Tecamachalco ,"Fue una experiencia satisfactoria, me motivo a seguir adelante","Me regalaron algo solo por que si, fue inesperado no sabia como reaccionar",Pues me puse muy triste pero aprendi que las personas son temporales ,"Perdi muchas cosas en un mismo dia, me senti muy frustada",No tengo,Pues al inicio reaccioné mal no fue la forma adecuada pero cada quien su vida,"Pues entendi que las personas te tratan como te ves, trate de no tomarle importancia ","Enojo, no fue la mejor forma pero me aleje",Al inicio sentia miedo pero a veces tenemos que probar cosas nuevas,"Perdi cosas, me puse triste pero despues lo acepte",Pues que las cosas a veces estan fuera de nuestro control al inicio me frustro pero despues trato de calmarme,Quede impactada y no sabia que decir pues le tenia un gran cariño a mi mascota peronpues hoy en dia trato de quedarme con lo bueno,Benemérita Universidad Autónoma de Puebla,
3/16/2025 12:50:06,YQAZB2ON,19,Masculino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,1,Ambos,"Autoempleo - Emprendedores, freelance, etc.",Puebla,Puebla,"Fue impresionante, motivador y con total felicidad, y cambió mucho en la forma en cómo entendí cómo lograba mis objetivos ","Pues fue muy lindo saber que hay gente en la que de verdad le importas, y cuando hacen algún gesto o detalles es muy importante para mí ",Pues son duelos que se viven constantemente debido a que si tiene un gran impacto pueden hacer que sea un bajón de emociones y pues aprendes a valorar las cosas ,"Pues frustrado, decepcionado incluso mal, ya que son cosas que pasan y pues te afectan, pero aprendes de ello ","Cuando me deje de mi pareja, al vivir juntos, fue una experiencia que me dejó muchas cosas de aprendizaje y forjó mi carácter ","Cuando me decepcione de mucha gente que pensaba que estaba para mí fue devastador, pero como recalcó de algo se aprende y cosas buenas me dejaron así como malas ","cuando daba muchas cosas y la otra persona no era equitativa, y pues se pierde interés y amor ","Pues te molesta, te hartas por qué no respetan tu opinión y es parte de que se aprenda a respetar eso, y viceversa ","Pues salir de la zona de confort es difícil pero de eso se aprende, conocer cosas nuevas a veces es complicado pero confiando todo se puede ","Pues muchas situaciones desagradables, cuando pasaban emergencias, me quedaba en shock, y no sabía qué hacer, pero manteniendo la Calma y aprendiendo a que hacer para solucionar el problema ","Cuando conocí a una pareja y a pesar de mi corta edad me junté, y fue algo que nunca esperé pero se aprende de cosas nuevas ","Pues te afecta pero siempre es mejor aprender a aceptar lo que no está en nuestras manos, y tener una mente estoica, por qué si nos aferramos al pasado no veremos lo que está delante de nosotros -shakur",Benemérita Universidad Autónoma de Puebla,
3/16/2025 13:09:40,L83NFHGK,23,Masculino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,8,Estudiando,Estudiante - Para quienes están en instituciones educativas.,Puebla,Puebla,"Claro, me lleno de satisfacción lograr lo que quería pero después llega el sentimiento de codicia y piensas pude haber ido por un objeto aún más grande.",Soy una persona a la que le gustan los pequeños detalles así que ser tratado de manera amable en algún establecimiento me hace ser feliz y yo lo devuelvo con amabilidad y favoritismo.,"Calmadamente lo superó con el timpo, siendo optimista.",Claramente mal pero pensando con la mente calmada busque soluciones.,"Una clase con un profesor que no sabía ni de qué trataba la materia, intenté cumplir con todo pero poco a poco todos daban de baja su materia así que decidí darla de baja igual.","Si, decidí no involucrarme ya que perdía más de lo que ganaba.","Si, afronte los hechos y exigí justificación después aproveche la situación.","Mi opinión si era la más acertada pero se eligió otra y todos terminaron enojados, yo también estaba enojado pero no eche más leña al fuego e intente tranquilizar a todos. ",Al principio es difícil pero me adapto rápido por lo que no es tan complicado ,Me prepare lo suficiente y lo afronte buscado no caer en el peor de los casos.,"Mmmmm no se, simplemente los conllevó  con tranquilidad.",Si en la mayoría son buenos así me emocioné y estuve muy feliz.,Benemérita Universidad Autónoma de Puebla,
3/16/2025 13:53:30,X6GE9JP4,22,Masculino,Bajo,Licenciatura,Ingeniería en Tecnologías de la Información,9,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Tochtepec,"Un momento significativo podría haber sido cuando finalmente completé un proyecto largo y desafiante. La experiencia fue emocionante, ya que sentí que mi esfuerzo y dedicación habían valido la pena. Este logro aumentó mi confianza y me motivó a seguir trabajando en mis objetivos con más determinación.","Una vez, un amigo cercano me sorprendió con un regalo que realmente deseaba pero no había mencionado. Fue un gesto sencillo pero significativo, que me hizo sentir apreciado y querido. Mi reacción fue de gratitud y sorpresa, y me hizo valorar aún más nuestra amistad.","La pérdida de un ser querido es un momento muy difícil. La experiencia fue dolorosa y me sentí devastado. A medida que pasó el tiempo, aprendí a lidiar con el duelo, pero también me di cuenta de la importancia de valorar y disfrutar cada momento con las personas que amo.","Hubo días en los que todo parecía ir en la dirección equivocada: problemas con el trabajo, inconvenientes personales, y errores. En esos momentos, me sentí abrumado y frustrado, pero también entendí que a veces las cosas malas son temporales y que lo importante es cómo reaccionamos ante ellas.","Hubo ocasiones en las que me vi enfrentado a situaciones incómodas, como confrontaciones o discusiones. Evitar esas situaciones hubiera sido lo más fácil, pero aprender a lidiar con la incomodidad me permitió crecer y comprender mejor las relaciones humanas.","En algún momento, presencié una injusticia clara, donde alguien fue tratado de manera injusta. Mi reacción fue de indignación, pero también me motivó a tomar acción para cambiar la situación o al menos apoyar a la persona afectada de alguna manera.","Hubo ocasiones en las que sentí que mi esfuerzo no fue reconocido, o que alguien tomó decisiones sin tener en cuenta mi punto de vista. En esos momentos, me sentí frustrado, pero traté de mantener la calma y expresar mi opinión de manera constructiva para buscar una solución.
","En ocasiones, he trabajado arduamente en algo solo para ver que no se valoraba mi opinión o esfuerzo. Aunque al principio me sentí desanimado, busqué maneras de comunicarme de forma clara y asertiva, y entendí que no siempre se puede controlar la percepción de los demás.","Enfrentar lo desconocido, como mudarme a un lugar nuevo o comenzar un nuevo proyecto sin saber cómo resultaría, me causó ansiedad. Sin embargo, también me dio una sensación de emoción y oportunidad. Con el tiempo, aprendí que los momentos de incertidumbre pueden ser los más enriquecedores.","Cuando me enfrenté a una situación donde todo parecía estar fuera de mi control, como una crisis en el trabajo o un evento inesperado, me sentí impotente. A medida que procesaba la situación, busqué la manera de adaptarme y tomar pequeñas acciones para avanzar, lo que me ayudó a sentirme más empoderado.","A veces, eventos inesperados pueden cambiar radicalmente nuestra vida, como una oportunidad de trabajo inesperada o un encuentro fortuito. Cuando algo así sucedió, sentí una mezcla de sorpresa y gratitud. Después, esas experiencias me impulsaron a ser más flexible y abierto a los cambios.","Recibir una noticia inesperada, como un cambio drástico en la vida personal o profesional, puede ser impactante. En mi caso, me tomó por sorpresa, pero me enseñó a ser más resiliente. Con el tiempo, aprendí a manejar el cambio con mayor aceptación y a buscar lo positivo en medio de lo inesperado.",Benemérita Universidad Autónoma de Puebla,
3/16/2025 13:56:26,MIOH69ZL,23,Masculino,Bajo,Licenciatura,Ingeniería en Tecnologías de la Información,9,Estudiando,Estudiante - Para quienes están en instituciones educativas.,Puebla,San miguel xoxtla,"Inesperado y muy agradable, me motivo a seguir adelante",Nervioso y asombrado,Si me puso muy depresivo y poco a poco tuve fui superandolo,"Muy triste, tuve que dejar de hacer las cosas y reflexionar","Muy tenso, quería escapar","Si, no fue muy agradable ver lo que pasó y me sobresalte","Si, no obtuve lo que otros tuvieron con menos esfuerzo y fue algo desepcionante",Simplemente deje de comentarlo y no le di mucha importancia si el resultado fue el mismo,"Miedo, nervios y valentía, no sabía que podía pasar pero tampoco quería quedarme con la duda","Pedir ayuda o simplemente esperar a que todo terminará, el resultado a veces podría no ser tan malo como esperaba",Me puse nervioso pero simplemente analice si fue algo que afectaba positiva o negativamente para tomar acciones ,"Si, asombrado y feliz, con ganas de superar las expectativas ",Benemérita Universidad Autónoma de Puebla,
3/16/2025 14:05:41,3KUH4I50,22,Femenino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,9,Ambos,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Atlixco ,Fue una experiencia agradable y llena de emociones y tuvo un impacto positivo y lleno de aprendizaje ,Le di las gracias ,Con enojo y tristeza y después aprendí a valorar a mis seres queridos y a mi,Frustrada y con tensión ,Agobiante y triste ,No hice nada y que la gente no tiene valores ,"Se llevaron mi billete, no hice nada "," Enojado e insuficiente, decidí no darle importancia ","Miedo, falta de experiencia, siento que adquirí conocimiento en una área que desconocía ","Confundida, estresada, pero después me relaje y me detuve a planear la ejecución ","Fue confuso, feliz y estresante, me siento más feliz ",Confundida y me aporto crecimiento ,Benemérita Universidad Autónoma de Puebla,
3/16/2025 14:22:15,W6B3RH57,23,Masculino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,9,Estudiando,Estudiante - Para quienes están en instituciones educativas.,Puebla,Puebla,"Feliz, tuvo un impacto positivo.",Con sorpresa.,"Viví ese momento siendo objetivo, nada cambió.",Estresado pero siempre pensando en lo que podía hacer para arreglarlo.,"Cuando probé el sushi, casi me vomito y lo tiré a la basura.","Con decepción pero no está en mis manos resolverlo, lo mejor es alejarme de ello.","Una materia reprobada injustamente, reaccioné con molestia pero no pudimos hacer nada, simplemente aceptarlo y volver a cursarla después.","Con molestia por la ineptitud de mis compañeros, pero ellos se lo pierden, al final el resultado fue el esperado.",Nerviosismo.,"Si no hay nada que yo pueda hacer al respecto, no tiene caso perder el tiempo en ello preocupándome.","Siempre estoy abierto a vivir nuevas experiencias, si pasa algo inesperado, lo que puedo hacer es vivirlo.","Emocionado, siempre trato de quedarme con lo bueno de las cosas, así que el impacto que tenga en mi debería de ser positivo.",Benemérita Universidad Autónoma de Puebla,
3/16/2025 15:15:06,V0PUA3MU,22,Femenino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,8,Estudiando,"Tecnología e informática - Desarrolladores de software, técnicos de IT, analistas de sistemas, etc.",Oaxaca,San Juan Chilateca,Es algo que aún recuerdo y me anima siempre ,Muy feliz,Fue doloroso ,Frustrada y con ganas de ejercer violencia ,Nuevamente frustrante ,Con indignación ,Enojo y frustración ,Me quedé callada y seguí ,Confusa y un poco ansiosa ,Ansiosa y frustrada ,Fue incierto y con miedo ,Fue impactante ,Benemérita Universidad Autónoma de Puebla,
3/16/2025 15:38:27,0LYX1XLQ,23,Masculino,Bajo,Licenciatura,Ingeniería en Tecnologías de la Información,10,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Atlixco ,Fue como alcanzar algo que no creía posible y me hizo darme cuenta que nos podemos proponer metas alcanzables ,"Cuando me compran cosas sin avisar y me hace sentir muy querido, pero también apenado por no saber que decir o como corresponder el detalle ","Fue muy difícil y pensé que la vida no sería igual, cambio en la forma en la que me comportó con los demás y el apreciar lo que tengo","Si, cuando algo que intentaba reparar se seguía descomponiendo de forma en qué me frustre y pensé que no podía hacer algo bien ",No tengo alguna situación similar que me venga a la mente ahora ,Me moleste y pensé que no había porque comportarse de esa manera,"Cuando pase con 9 después de esforzarme y cuando unos chicos robaron el proyecto del profe y pasaron con 10, me enojé muchisimo",Me suelo molestar cuando me frustró y mi reacción es abandonar la situación porque se que no alcanzará a ninguna parte ,"Me dió mucho miedo, pensé que no lo lograría o que no era tan bueno como el resto","Cuando alguien que quieres no quiere estar contigo, es algo que no está en mi control pero que en su momento no comprendí y reaccione con frustración y enojo ","Cuando tuve que cambiarme de casa, fue un poco difícil y estresante el cambio pero al final simplemente pasó ","Primero con incredulidad, al no creer que hubiera sucedido el fallecimiento de un familiar y después confirmar que así fue, fue totalmente impactante por no asimilarlo en su momento",Benemérita Universidad Autónoma de Puebla,
3/16/2025 15:50:44,0ZUP3SO3,28,Masculino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,10,Ambos,"Autoempleo - Emprendedores, freelance, etc.",Puebla,Puebla,"Fue satisfactorio y al mismo tiempo no sabia que podia llevar mi cuerpo al limite , y supe que podia hacer lo que me propusiera si mi cuerpo y mente estuvieran bien ","No sabia que hacer, pues no estoy acostumbrado a recibir detalles, o sorpresas ","Impotencia, supe que no puedo controlar todo , y la ley de murphy es inevitable, cuando algo va a suceder sucedera ","Fue frustante ver como a los demas les salia y a mi no, me sentia hasta de malas porque no podia hacer esa actividad","Fue incomodo, porque esperaba otro resultado.. me senti frustrado, enojado, triste","Me senti enojado, y pense en alejarme de esa situacion","Fue con una ex , yo si tenia que dar detalles, ser atento, pero ella no ponia el minimo interes en mi, y me sento decepcionado, enojado, triste , y termine la relaciob","Me trague mi enojo y dije la probabilidad que iba a suceder x evento, reaccione tranquilo  se que todos tienen puntos de vista diferentes, sin embargo cuando sucedio lo que yo dije que iba a pasar no me reserve a decir ""te lo dije""","Senti miedo, pues fue cuando ingrese al ejercito,  uno se basa en lo que ve en las peliculas, entonces era un sentimiento de miedo, incertidumbre de no saber que va a pasar","Fue un sentimiento frustrante, de desesperacion, sin embargo me tranquilice y busque una  solucion viable","Fue cuando solicite mi curso de fuerzas especiales, pense que no me lo autorizarian, pero me lo autorizaron entonces pues todo fue rapido, y cuando vi ya estaba ahi dentro","Fue emocion, felicidad, casi brinco de la emocion,  pues el impacto que tuvo es que estoy a 2 meses de concluir la carrera",Benemérita Universidad Autónoma de Puebla,
3/16/2025 18:53:24,PUX7ROTY,22,Masculino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,7,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Cuautinchan ,"Una experiencia bastante satisfactoria, ya que te pones a pensar en cuanto te esperaste para poder conseguir, los sacrificios y el empeño que le pusiste. Un impacto bastante importante en mi vida, debido a que te hace reflexionar y cuestionarte que puedes lograr las cosas si te lo propones, sientes que nada puede pararte","Sorprendido, mucha veces no espero ese tipo de detalles, ya que no son de mi agrado pues prefiero estar preparado para ese tipo de situaciones xd, pero el detalle no lo desprecio ","La verdad fue bastante devastador y más si se trata de una persona con la que te apoyabas emocionalmente, solo uno piensa que salió mal. Después de eso trato de valorar más a la gente porque no sabemos cuándo simplemente salgan de nuestra vida ","En ese momento me sentí impotente, llegué a pensar que todo me salía mal por mi culpa dejando de lado factores externos, me daban ganas de solo mandarlo todo muy lejos y reemplantearme mi vida ","La verdad me quería ir, prefiero evitar la confrontación ","Tiendo a meterme a veces en cosas en las que no tengo nada que ver así que tiendo actuar de forma agresiva, aunque el del problema no sea yo","Cuando son cosas acerca de mi no tengo tantos problemas, obvio si hago comentarios acerca de esa situación, pero reacciono de una forma tranquila ","Reaccioné bastante mal, a veces me pasa que quiero gobernar sobre las acciones de los demás o pensamientos, por lo que tiendo a ser agresivo","Tiendo a sentir bastante miedo ante situaciones nuevas, pero a veces me gustaría pensar que tengo suerte, porque ante situaciones así no me va tan mal de como pensé ","Frustrado y después triste, me gusta tener todas las cosas bajo control ","No sé si se refiera a algo malo o bueno, pero lo tomare como algo bueno, así que fue algo bastante lindo aunque no contaré lo que pasó, no pensé que la vida trae a veces tantas alegrías cuando menos las buscas, me gusta creer que a veces es como dicen las cosas llegan cuando más las necesitas ",Sorprendido,Benemérita Universidad Autónoma de Puebla,
3/16/2025 20:16:48,AEHZUPIN,19,Femenino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,3,Ambos,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Tecamachalco,"Si, fue liberador al poner ya tenerlo","Me hicieron una fiesta sorpresa, con alegria","Fue triste, mi ánimo bajo","Perdí varias cosas, frustrada ",Repugnante ,"Di mi opinión, que no era justo","Reclame, le lleve la contraria","Tranquilamente, expuse mi desagrado","Buena, confusión pero con cierta emoción","Un dejate, frustrada, se resolvió","Confuso, tuve que adaptarme ","Me quedé en shock, me hizo ver la vida real",Benemérita Universidad Autónoma de Puebla,
3/16/2025 20:40:08,CRWWW9U8,22,Femenino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,8,Ambos,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Puebla ,"Agradable, muy feliz ",Contenta ,Con un duelo y Triste cuando lo recuerdo ,"En un mal dia en el trabajo o escuela, Frustada",Incomodo,"Sin pensar, solo reaccione ",No lo recuerdo ,"Enojada, solo lo deje pasar ","Mala, incomodidad ","Tranquila, se soluciono solo ",.,No lo recuerdo ,Benemérita Universidad Autónoma de Puebla,
3/16/2025 20:41:32,3Z5K3VPQ,22,Masculino,Bajo,Licenciatura,Ingeniería en Tecnologías de la Información,7,Ambos,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Puebla,"Entrar a la universidad, me sentía ansiosos y fue un impacto que me hizo sentir seguro de mi ","Reaccione de forma nerviosa, no sabía cómo actuar o que hacer","En ese momento me sentí triste, abrumado o incluso desconcertado, aunque con el tiempo supe manejarlo ","Pues solo no estaba concentrado en mi día, y por ende no hacía las cosas bien, me sentía angustiado ","Malo, solo quería huir","Pensaba que estaba mal, y solo reaccione de una forma natural ","Reclamo cosas que no hice, al momento me defendí pero después solo lo tome con calma y le dije que pensara las cosas y después conversáramos de eso","Al inicio le sentí triste y enojado, no hice más que solo apartarme y no aportar algo más ",Podría decir que tuve adrenalina al hacer algo nuevo,Me sentía presionado hasta un punto de enojo porque algo no tuviera en mis manos,"Me llegó de sopresa pero me sentí contento después con el resultado, los cambios siempre son para bien","Fue inesperado y no supe cómo tomarlo, al punto de estar impactado, sin embargo, con el tiempo pude aceptarlo ",Benemérita Universidad Autónoma de Puebla,
3/16/2025 21:17:54,CIF5NHTA,23,Femenino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,6,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Puebla,Tuve experiencia muy gratificante y me motivo mucho ,Me sorprendió senti emoción y alegría ,"Me sentí destrozada y muy triste , mi vida cambio desde ese momento ya podré tener momentos con esa persona otra vez ",Me deprimi y me sentía frustrado ,Me sentí mal y frustrada ,"Pensé que pude hacer algo al respecto, pero quedé en shock y no pude hacer mucho ","Me bajaron calificación por culpa de un compañero que se colgó de mi trabajo, trate de razonar con el profesor pero el profe no hizo nada, me enoje bastante ya que debí sacar a ese compañero desde el inicio de mi equipo.","La maneje con calma pero enoje bastante , no pue hacer nada al respecto ",Sientes miedo por lo desconocido pero también emoción al hacer algo nuevo ,Me sentí triste y frustrada pero tenía que dejar que las cosas pasaran.,"Creo que fue de lo mejor que me pudo pasar , fue impactante pero muy bueno así que lo acepte ","Muy bueno me gustó mucho y me emocioné , cambio mi forma de ver los estudios ",Benemérita Universidad Autónoma de Puebla,
3/16/2025 21:33:06,4PAQLIT2,23,Femenino,Bajo,Licenciatura,Ingeniería en Tecnologías de la Información,9,Estudiando,"Comercio y ventas - Vendedores, gerentes de tienda, representantes de atención al cliente, etc.",Puebla,Puebla ,Ingresar a la universidad y tener muchos deseos de aprender ,Mi pareja y siempre tiene detalles conmigo sin que se lo pida y hasta cierto punto se siente extraño tener esas atenciones ,Cuando falleció la mejor amiga de mi mamá y fue totalmente inesperado y el impacto fue muy fuerte porque le tenia mas afecto que a familiares,"Cuando un profesor nos condicionaba para aprobar su materia y solo existía un proyecto para aprobar y el hecho de que no diera clases y tuviéramos muchas dudas sin respuesta crearon mucho estres y frustración en ese momento de mi vida, la incertidumbre puede ser muy agresiva.","El tener contacto con personas con las que he tenido algún tipo de altercados y he decidido alejarme, el volver a verlos o convivir en el mismo espacio es completamente conflictivo para mi y prefiero evitar estas situaciones ",Cuando trabajaba vendiendo comida y un extraño me tocó sin mi consentimiento fue frustrante porque no se fue y no te permitió reaccionar de una manera correcta ,"Cuando me acusaron de cometer una falta de respeto hacia un profesor y desconocer la razón de esa acusación en la que yo era totalmente consciente de que era mentira y que a pesar de no tener ningún tipo de antecedente en ese tipo de problemas, ser acusado y ser inocente es frustrante ","Siento mas frustración cuando las cosas no salen como uno quiere a sentir frustración por una opinión o un esfuerzo, personalmente tiendo a aceptarlo ",La incertidumbre es muy complicada de manejar y en la pandemia ingresar a la universidad fue una epoca de incertidumbre,Cuando mi mamá se enfermo de parálisis y no tener el apoyo paterno la incertidumbre de no saber que va a pasar contigo y tus hermanos y no tener la suficiente capacidad para manejar la situación puede llevarte a una depresión ,Recibir la noticia de una perdida es doloroso y aprender a vivir después de eso es complicado ,"Vivir violencia familiar es algo que nunca pensé que me iba a pasar y las consecuencias después de vivir este tipo de situaciones son muy problemáticas, personalmente siento que tengo mucho daño psicológico con el que he aprendido a vivir, y en algún momento me gustaría tratarlo",Benemérita Universidad Autónoma de Puebla,
3/16/2025 22:38:43,1GZ2FCY7,23,Femenino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,8,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Puebla ,"Anteriormente deseaba la oportunidad de tener una beca para solventar mis gastos de la escuela, metí en varias becas, pero no pude ser aceptada, hasta que me ofrecieron una en donde finalmente me quede, fue algo bueno para mi ya que pude pagar mis materiales de trabajo y otras cosas, además de que me ofrecen cursos gratuitos.","Una amiga me hizo una pintura de mi mascota, fue algo muy especial para mi, porque me sentía triste cuando murió mi perro. En ese momento le di un abrazo. ","Hace tiempo perdí a un familiar, al principio no aceptaba la pérdida, me sentía deprimida y molesta, pero con el tiempo me quedé con lo 
bueno que aprendí de esa persona y ahora trato de ponerlo en práctica en mi vida.","Recuerdo una vez que no me salía una actividad, llevaba mas de 5 horas, sin poder resolver, estaba cansada y frustrada, pero, sin embargo me motive a mi misma a seguir ya que había terminado casi el trabajo, solo faltaba agregar algo que se me  estaba dificultando. Asi que decidí a investigar, hasta dar con lo que buscaba y así finalmente terminar mi trabajo. Me sentí muy feliz y satisfecha de cómo había quedado mi trabajo.","Ha habido ocasiones en las que me uno en conversaciones con algunos compañeros, pero a veces me aparto ya que se expresan o hablan mal de otras personas.","Ver a compañeros que eran rechazados por alguna discapacidad. Hice amistad con algunos , así tambien les brinde apoyo en lo que se les dificultaba.","Recuerdo una vez que no me nombraron en un proyecto, me sentia molesta con mi equipo  ya que yo había apoyado y estado al pendiente. Hable con el profesor y mis compañeros, que al final me pidieron una disculpa.","Me he sentido así varias ocasiones cuando trabajo en equipo, al comienzo reacciono molesta, pero trato de ser tolerante y después lo dialogo con mi equipo respetuosamente.","Recuerdo que en una ocasión me pidieron abrir una computadora para ver sus componentes, me sentía muy nerviosa ya que pensaba que la iba a descomponer o iba a colocar algo mal, pero al final salió todo bien.","En una ocasión recuerdo que en un examen de física no podía resolver varios problemas, estaba muy estresada, casi repruebo la materia, pero el profesor me dio otra oportunidad y solicite asesorías, pudiendo así mejorar mi calificación en la materia.","Me volví a reencontrarme con un amiga de la infancia en la escuela, ella va en otra facultad, no las pasamos un largo rato platicando, hablamos ahora por mensajes, llamadas y nos vemos en la escuela en tiempos libres.","Recuerdo que una vez mi equipo y yo ganamos en un proyecto de robotica, fue algo impactante ya que aunque nuestro trabajo era bueno, habían otros proyectos que se veian interesantes. Gracias a que ganamos, obtuvimos puntos extras para diferentes materias.",Benemérita Universidad Autónoma de Puebla,
3/16/2025 23:01:24,40H6HV18,22,Femenino,Medio,Licenciatura,Licenciatura en Ciencias de la Computación,4,Estudiando,Otro - Para quienes no encajen en las categorías anteriores.,Puebla,Puebla ,"Si,  la experiencia fue muy gratificante y satisfactoria  y el impacto qué tuvo es seguir adelante ","Fue cuándo mis padres me regalaron mi primera computadora algo que no me lo esperaba , les di las gracias,los abrace y me puse a llorar cuando ",Cuando falleció mi maná  fue un momento muy difícil y doloroso después cambio mi forma de ver la vida valore más las cosas y recuerdo mucho sus consejos ,"Si fue en un examen, me dió mucho coraje y me sentí impotente ",Si fue en una plática con amistades de mi papá me pareció que el tema del que hablaban no era apropiado y me sentí incómoda ,"Cuando una pareja se estaba peleando el chico le  pegó  ellas grito la gente se junto llamamos a la policía lo que pensé es que ése tipo de situaciones denciarlas , ése tipo de hombres deberían estar en la cárcel ",En un proyecto a la maestra no le pareció bien y yo me senti mal xq me esforcé mucho y me desvelé para hacerlo bien y a ella no le gustó ,Cuando hicimos un proyecto en equipo mis compañeros no tomaron en cuenta mi opinión me molesté mucho y hablé con ellos al final me pidieron una disculpa y todo se solucionó ,Cuándo hicimos un programa por primera vez me sentía muy nerviosa estaban muy pensativa y concentrada al final todo salió bien ,En una exposición no estudié y no sabía que decir y que hacer dije lo poco que sabía del tema obvio no me fue muy bien ,Fue algo muy lindo después pues ya eramos  novios ,"Reaccione con un no puede ser y me causa mucha alegría , estaba súper feliz, cuando mis papás me regalaron un viaje ",Benemérita Universidad Autónoma de Puebla,
3/17/2025 0:17:00,FM9ZLIQ7,21,Masculino,Medio,Licenciatura,Ingeniería en Tecnologías de la Información,8,Ambos,Otro - Para quienes no encajen en las categorías anteriores.,Estado de México,Nezahualcoyotl ,Chido,No recuerdo ,"Normal, indiferente ",Nunca me siento mal,Simplemente me alejé ,Intolerante ,"Indiferente, después se le devuelve ","Normal, no siempre se valorará el trabajo dado",Emocionado,Afrontar con las cosas en las que podía tener control y contrarrestar ,Inesperado y decidí tomarlo de experiencia ,Impactante pero se debe aceptar ,Benemérita Universidad Autónoma de Puebla,
